,Date,Fed Reference Rate,Hike Cycle,Cut Cycle
702,8/29/1984,11.5,1983_1984,
703,8/30/1984,11.5,1983_1984,
704,8/31/1984,11.5,1983_1984,
705,9/1/1984,11.5,1983_1984,
706,9/2/1984,11.5,1983_1984,
707,9/3/1984,11.5,1983_1984,
708,9/4/1984,11.5,1983_1984,
709,9/5/1984,11.5,1983_1984,
710,9/6/1984,11.5,1983_1984,
711,9/7/1984,11.5,1983_1984,
712,9/8/1984,11.5,1983_1984,
713,9/9/1984,11.5,1983_1984,
714,9/10/1984,11.5,1983_1984,
715,9/11/1984,11.5,1983_1984,
716,9/12/1984,11.5,1983_1984,
717,9/13/1984,11.5,1983_1984,
718,9/14/1984,11.5,1983_1984,
719,9/15/1984,11.5,1983_1984,
720,9/16/1984,11.5,1983_1984,
721,9/17/1984,11.5,1983_1984,
722,9/18/1984,11.5,1983_1984,
723,9/19/1984,11.5,,1984_1987
724,9/20/1984,11.25,,1984_1987
725,9/21/1984,11.25,,1984_1987
726,9/22/1984,11.25,,1984_1987
727,9/23/1984,11.25,,1984_1987
728,9/24/1984,11.25,,1984_1987
729,9/25/1984,11.25,,1984_1987
730,9/26/1984,11.25,,1984_1987
731,9/27/1984,11,,1984_1987
732,9/28/1984,11,,1984_1987
733,9/29/1984,11,,1984_1987
734,9/30/1984,11,,1984_1987
735,10/1/1984,11,,1984_1987
736,10/2/1984,11,,1984_1987
737,10/3/1984,11,,1984_1987
738,10/4/1984,11,,1984_1987
739,10/5/1984,11,,1984_1987
740,10/6/1984,11,,1984_1987
741,10/7/1984,11,,1984_1987
742,10/8/1984,11,,1984_1987
743,10/9/1984,11,,1984_1987
744,10/10/1984,11,,1984_1987
745,10/11/1984,10.5,,1984_1987
746,10/12/1984,10.5,,1984_1987
747,10/13/1984,10.5,,1984_1987
748,10/14/1984,10.5,,1984_1987
749,10/15/1984,10.5,,1984_1987
750,10/16/1984,10.5,,1984_1987
751,10/17/1984,10.5,,1984_1987
752,10/18/1984,10,,1984_1987
753,10/19/1984,10,,1984_1987
754,10/20/1984,10,,1984_1987
755,10/21/1984,10,,1984_1987
756,10/22/1984,10,,1984_1987
757,10/23/1984,10,,1984_1987
758,10/24/1984,10,,1984_1987
759,10/25/1984,10,,1984_1987
760,10/26/1984,10,,1984_1987
761,10/27/1984,10,,1984_1987
762,10/28/1984,10,,1984_1987
763,10/29/1984,10,,1984_1987
764,10/30/1984,10,,1984_1987
765,10/31/1984,10,,1984_1987
766,11/1/1984,10,,1984_1987
767,11/2/1984,10,,1984_1987
768,11/3/1984,10,,1984_1987
769,11/4/1984,10,,1984_1987
770,11/5/1984,10,,1984_1987
771,11/6/1984,10,,1984_1987
772,11/7/1984,10,,1984_1987
773,11/8/1984,9.5,,1984_1987
774,11/9/1984,9.5,,1984_1987
775,11/10/1984,9.5,,1984_1987
776,11/11/1984,9.5,,1984_1987
777,11/12/1984,9.5,,1984_1987
778,11/13/1984,9.5,,1984_1987
779,11/14/1984,9.5,,1984_1987
780,11/15/1984,9.5,,1984_1987
781,11/16/1984,9.5,,1984_1987
782,11/17/1984,9.5,,1984_1987
783,11/18/1984,9.5,,1984_1987
784,11/19/1984,9.5,,1984_1987
785,11/20/1984,9.5,,1984_1987
786,11/21/1984,9.5,,1984_1987
787,11/22/1984,9.5,,1984_1987
788,11/23/1984,9,,1984_1987
789,11/24/1984,9,,1984_1987
790,11/25/1984,9,,1984_1987
791,11/26/1984,9,,1984_1987
792,11/27/1984,9,,1984_1987
793,11/28/1984,9,,1984_1987
794,11/29/1984,9,,1984_1987
795,11/30/1984,9,,1984_1987
796,12/1/1984,9,,1984_1987
797,12/2/1984,9,,1984_1987
798,12/3/1984,9,,1984_1987
799,12/4/1984,9,,1984_1987
800,12/5/1984,9,,1984_1987
801,12/6/1984,8.75,,1984_1987
802,12/7/1984,8.75,,1984_1987
803,12/8/1984,8.75,,1984_1987
804,12/9/1984,8.75,,1984_1987
805,12/10/1984,8.75,,1984_1987
806,12/11/1984,8.75,,1984_1987
807,12/12/1984,8.75,,1984_1987
808,12/13/1984,8.75,,1984_1987
809,12/14/1984,8.75,,1984_1987
810,12/15/1984,8.75,,1984_1987
811,12/16/1984,8.75,,1984_1987
812,12/17/1984,8.75,,1984_1987
813,12/18/1984,8.75,,1984_1987
814,12/19/1984,8.5,,1984_1987
815,12/20/1984,8.5,,1984_1987
816,12/21/1984,8.5,,1984_1987
817,12/22/1984,8.5,,1984_1987
818,12/23/1984,8.5,,1984_1987
819,12/24/1984,8.125,,1984_1987
820,12/25/1984,8.125,,1984_1987
821,12/26/1984,8.125,,1984_1987
822,12/27/1984,8.125,,1984_1987
823,12/28/1984,8.125,,1984_1987
824,12/29/1984,8.125,,1984_1987
825,12/30/1984,8.125,,1984_1987
826,12/31/1984,8.125,,1984_1987
827,1/1/1985,8.125,,1984_1987
828,1/2/1985,8.125,,1984_1987
829,1/3/1985,8.125,,1984_1987
830,1/4/1985,8.125,,1984_1987
831,1/5/1985,8.125,,1984_1987
832,1/6/1985,8.125,,1984_1987
833,1/7/1985,8.125,,1984_1987
834,1/8/1985,8.125,,1984_1987
835,1/9/1985,8.125,,1984_1987
836,1/10/1985,8.125,,1984_1987
837,1/11/1985,8.125,,1984_1987
838,1/12/1985,8.125,,1984_1987
839,1/13/1985,8.125,,1984_1987
840,1/14/1985,8.125,,1984_1987
841,1/15/1985,8.125,,1984_1987
842,1/16/1985,8.125,,1984_1987
843,1/17/1985,8.125,,1984_1987
844,1/18/1985,8.125,,1984_1987
845,1/19/1985,8.125,,1984_1987
846,1/20/1985,8.125,,1984_1987
847,1/21/1985,8.125,,1984_1987
848,1/22/1985,8.125,,1984_1987
849,1/23/1985,8.125,,1984_1987
850,1/24/1985,8.25,,1984_1987
851,1/25/1985,8.25,,1984_1987
852,1/26/1985,8.25,,1984_1987
853,1/27/1985,8.25,,1984_1987
854,1/28/1985,8.25,,1984_1987
855,1/29/1985,8.25,,1984_1987
856,1/30/1985,8.25,,1984_1987
857,1/31/1985,8.25,,1984_1987
858,2/1/1985,8.25,,1984_1987
859,2/2/1985,8.25,,1984_1987
860,2/3/1985,8.25,,1984_1987
861,2/4/1985,8.25,,1984_1987
862,2/5/1985,8.25,,1984_1987
863,2/6/1985,8.25,,1984_1987
864,2/7/1985,8.25,,1984_1987
865,2/8/1985,8.25,,1984_1987
866,2/9/1985,8.25,,1984_1987
867,2/10/1985,8.25,,1984_1987
868,2/11/1985,8.25,,1984_1987
869,2/12/1985,8.25,,1984_1987
870,2/13/1985,8.25,,1984_1987
871,2/14/1985,8.375,,1984_1987
872,2/15/1985,8.375,,1984_1987
873,2/16/1985,8.375,,1984_1987
874,2/17/1985,8.375,,1984_1987
875,2/18/1985,8.375,,1984_1987
876,2/19/1985,8.375,,1984_1987
877,2/20/1985,8.375,,1984_1987
878,2/21/1985,8.375,,1984_1987
879,2/22/1985,8.375,,1984_1987
880,2/23/1985,8.375,,1984_1987
881,2/24/1985,8.375,,1984_1987
882,2/25/1985,8.375,,1984_1987
883,2/26/1985,8.375,,1984_1987
884,2/27/1985,8.375,,1984_1987
885,2/28/1985,8.375,,1984_1987
886,3/1/1985,8.375,,1984_1987
887,3/2/1985,8.375,,1984_1987
888,3/3/1985,8.375,,1984_1987
889,3/4/1985,8.375,,1984_1987
890,3/5/1985,8.375,,1984_1987
891,3/6/1985,8.375,,1984_1987
892,3/7/1985,8.375,,1984_1987
893,3/8/1985,8.375,,1984_1987
894,3/9/1985,8.375,,1984_1987
895,3/10/1985,8.375,,1984_1987
896,3/11/1985,8.375,,1984_1987
897,3/12/1985,8.375,,1984_1987
898,3/13/1985,8.375,,1984_1987
899,3/14/1985,8.375,,1984_1987
900,3/15/1985,8.375,,1984_1987
901,3/16/1985,8.375,,1984_1987
902,3/17/1985,8.375,,1984_1987
903,3/18/1985,8.375,,1984_1987
904,3/19/1985,8.375,,1984_1987
905,3/20/1985,8.375,,1984_1987
906,3/21/1985,8.375,,1984_1987
907,3/22/1985,8.375,,1984_1987
908,3/23/1985,8.375,,1984_1987
909,3/24/1985,8.375,,1984_1987
910,3/25/1985,8.375,,1984_1987
911,3/26/1985,8.375,,1984_1987
912,3/27/1985,8.375,,1984_1987
913,3/28/1985,8.5,,1984_1987
914,3/29/1985,8.5,,1984_1987
915,3/30/1985,8.5,,1984_1987
916,3/31/1985,8.5,,1984_1987
917,4/1/1985,8.5,,1984_1987
918,4/2/1985,8.5,,1984_1987
919,4/3/1985,8.5,,1984_1987
920,4/4/1985,8.5,,1984_1987
921,4/5/1985,8.5,,1984_1987
922,4/6/1985,8.5,,1984_1987
923,4/7/1985,8.5,,1984_1987
924,4/8/1985,8.5,,1984_1987
925,4/9/1985,8.5,,1984_1987
926,4/10/1985,8.5,,1984_1987
927,4/11/1985,8.5,,1984_1987
928,4/12/1985,8.5,,1984_1987
929,4/13/1985,8.5,,1984_1987
930,4/14/1985,8.5,,1984_1987
931,4/15/1985,8.5,,1984_1987
932,4/16/1985,8.5,,1984_1987
933,4/17/1985,8.5,,1984_1987
934,4/18/1985,8.5,,1984_1987
935,4/19/1985,8.5,,1984_1987
936,4/20/1985,8.5,,1984_1987
937,4/21/1985,8.5,,1984_1987
938,4/22/1985,8.5,,1984_1987
939,4/23/1985,8.5,,1984_1987
940,4/24/1985,8.5,,1984_1987
941,4/25/1985,8.25,,1984_1987
942,4/26/1985,8.25,,1984_1987
943,4/27/1985,8.25,,1984_1987
944,4/28/1985,8.25,,1984_1987
945,4/29/1985,8.25,,1984_1987
946,4/30/1985,8.25,,1984_1987
947,5/1/1985,8.25,,1984_1987
948,5/2/1985,8.25,,1984_1987
949,5/3/1985,8.25,,1984_1987
950,5/4/1985,8.25,,1984_1987
951,5/5/1985,8.25,,1984_1987
952,5/6/1985,8.25,,1984_1987
953,5/7/1985,8.25,,1984_1987
954,5/8/1985,8.25,,1984_1987
955,5/9/1985,8.25,,1984_1987
956,5/10/1985,8.25,,1984_1987
957,5/11/1985,8.25,,1984_1987
958,5/12/1985,8.25,,1984_1987
959,5/13/1985,8.25,,1984_1987
960,5/14/1985,8.25,,1984_1987
961,5/15/1985,8.25,,1984_1987
962,5/16/1985,8.25,,1984_1987
963,5/17/1985,8.25,,1984_1987
964,5/18/1985,8.25,,1984_1987
965,5/19/1985,8.25,,1984_1987
966,5/20/1985,7.75,,1984_1987
967,5/21/1985,7.75,,1984_1987
968,5/22/1985,7.75,,1984_1987
969,5/23/1985,7.75,,1984_1987
970,5/24/1985,7.75,,1984_1987
971,5/25/1985,7.75,,1984_1987
972,5/26/1985,7.75,,1984_1987
973,5/27/1985,7.75,,1984_1987
974,5/28/1985,7.75,,1984_1987
975,5/29/1985,7.75,,1984_1987
976,5/30/1985,7.75,,1984_1987
977,5/31/1985,7.75,,1984_1987
978,6/1/1985,7.75,,1984_1987
979,6/2/1985,7.75,,1984_1987
980,6/3/1985,7.75,,1984_1987
981,6/4/1985,7.75,,1984_1987
982,6/5/1985,7.75,,1984_1987
983,6/6/1985,7.75,,1984_1987
984,6/7/1985,7.75,,1984_1987
985,6/8/1985,7.75,,1984_1987
986,6/9/1985,7.75,,1984_1987
987,6/10/1985,7.75,,1984_1987
988,6/11/1985,7.75,,1984_1987
989,6/12/1985,7.75,,1984_1987
990,6/13/1985,7.75,,1984_1987
991,6/14/1985,7.75,,1984_1987
992,6/15/1985,7.75,,1984_1987
993,6/16/1985,7.75,,1984_1987
994,6/17/1985,7.75,,1984_1987
995,6/18/1985,7.75,,1984_1987
996,6/19/1985,7.75,,1984_1987
997,6/20/1985,7.75,,1984_1987
998,6/21/1985,7.75,,1984_1987
999,6/22/1985,7.75,,1984_1987
1000,6/23/1985,7.75,,1984_1987
1001,6/24/1985,7.75,,1984_1987
1002,6/25/1985,7.75,,1984_1987
1003,6/26/1985,7.75,,1984_1987
1004,6/27/1985,7.75,,1984_1987
1005,6/28/1985,7.75,,1984_1987
1006,6/29/1985,7.75,,1984_1987
1007,6/30/1985,7.75,,1984_1987
1008,7/1/1985,7.75,,1984_1987
1009,7/2/1985,7.75,,1984_1987
1010,7/3/1985,7.75,,1984_1987
1011,7/4/1985,7.75,,1984_1987
1012,7/5/1985,7.75,,1984_1987
1013,7/6/1985,7.75,,1984_1987
1014,7/7/1985,7.75,,1984_1987
1015,7/8/1985,7.75,,1984_1987
1016,7/9/1985,7.75,,1984_1987
1017,7/10/1985,7.75,,1984_1987
1018,7/11/1985,7.6875,,1984_1987
1019,7/12/1985,7.6875,,1984_1987
1020,7/13/1985,7.6875,,1984_1987
1021,7/14/1985,7.6875,,1984_1987
1022,7/15/1985,7.6875,,1984_1987
1023,7/16/1985,7.6875,,1984_1987
1024,7/17/1985,7.6875,,1984_1987
1025,7/18/1985,7.6875,,1984_1987
1026,7/19/1985,7.6875,,1984_1987
1027,7/20/1985,7.6875,,1984_1987
1028,7/21/1985,7.6875,,1984_1987
1029,7/22/1985,7.6875,,1984_1987
1030,7/23/1985,7.6875,,1984_1987
1031,7/24/1985,7.6875,,1984_1987
1032,7/25/1985,7.75,,1984_1987
1033,7/26/1985,7.75,,1984_1987
1034,7/27/1985,7.75,,1984_1987
1035,7/28/1985,7.75,,1984_1987
1036,7/29/1985,7.75,,1984_1987
1037,7/30/1985,7.75,,1984_1987
1038,7/31/1985,7.75,,1984_1987
1039,8/1/1985,7.75,,1984_1987
1040,8/2/1985,7.75,,1984_1987
1041,8/3/1985,7.75,,1984_1987
1042,8/4/1985,7.75,,1984_1987
1043,8/5/1985,7.75,,1984_1987
1044,8/6/1985,7.75,,1984_1987
1045,8/7/1985,7.75,,1984_1987
1046,8/8/1985,7.75,,1984_1987
1047,8/9/1985,7.75,,1984_1987
1048,8/10/1985,7.75,,1984_1987
1049,8/11/1985,7.75,,1984_1987
1050,8/12/1985,7.75,,1984_1987
1051,8/13/1985,7.75,,1984_1987
1052,8/14/1985,7.75,,1984_1987
1053,8/15/1985,7.75,,1984_1987
1054,8/16/1985,7.75,,1984_1987
1055,8/17/1985,7.75,,1984_1987
1056,8/18/1985,7.75,,1984_1987
1057,8/19/1985,7.75,,1984_1987
1058,8/20/1985,7.75,,1984_1987
1059,8/21/1985,7.8125,,1984_1987
1060,8/22/1985,7.8125,,1984_1987
1061,8/23/1985,7.8125,,1984_1987
1062,8/24/1985,7.8125,,1984_1987
1063,8/25/1985,7.8125,,1984_1987
1064,8/26/1985,7.8125,,1984_1987
1065,8/27/1985,7.8125,,1984_1987
1066,8/28/1985,7.8125,,1984_1987
1067,8/29/1985,7.8125,,1984_1987
1068,8/30/1985,7.8125,,1984_1987
1069,8/31/1985,7.8125,,1984_1987
1070,9/1/1985,7.8125,,1984_1987
1071,9/2/1985,7.8125,,1984_1987
1072,9/3/1985,7.8125,,1984_1987
1073,9/4/1985,7.8125,,1984_1987
1074,9/5/1985,7.8125,,1984_1987
1075,9/6/1985,8,,1984_1987
1076,9/7/1985,8,,1984_1987
1077,9/8/1985,8,,1984_1987
1078,9/9/1985,8,,1984_1987
1079,9/10/1985,8,,1984_1987
1080,9/11/1985,8,,1984_1987
1081,9/12/1985,8,,1984_1987
1082,9/13/1985,8,,1984_1987
1083,9/14/1985,8,,1984_1987
1084,9/15/1985,8,,1984_1987
1085,9/16/1985,8,,1984_1987
1086,9/17/1985,8,,1984_1987
1087,9/18/1985,8,,1984_1987
1088,9/19/1985,8,,1984_1987
1089,9/20/1985,8,,1984_1987
1090,9/21/1985,8,,1984_1987
1091,9/22/1985,8,,1984_1987
1092,9/23/1985,8,,1984_1987
1093,9/24/1985,8,,1984_1987
1094,9/25/1985,8,,1984_1987
1095,9/26/1985,8,,1984_1987
1096,9/27/1985,8,,1984_1987
1097,9/28/1985,8,,1984_1987
1098,9/29/1985,8,,1984_1987
1099,9/30/1985,8,,1984_1987
1100,10/1/1985,8,,1984_1987
1101,10/2/1985,8,,1984_1987
1102,10/3/1985,8,,1984_1987
1103,10/4/1985,8,,1984_1987
1104,10/5/1985,8,,1984_1987
1105,10/6/1985,8,,1984_1987
1106,10/7/1985,8,,1984_1987
1107,10/8/1985,8,,1984_1987
1108,10/9/1985,8,,1984_1987
1109,10/10/1985,8,,1984_1987
1110,10/11/1985,8,,1984_1987
1111,10/12/1985,8,,1984_1987
1112,10/13/1985,8,,1984_1987
1113,10/14/1985,8,,1984_1987
1114,10/15/1985,8,,1984_1987
1115,10/16/1985,8,,1984_1987
1116,10/17/1985,8,,1984_1987
1117,10/18/1985,8,,1984_1987
1118,10/19/1985,8,,1984_1987
1119,10/20/1985,8,,1984_1987
1120,10/21/1985,8,,1984_1987
1121,10/22/1985,8,,1984_1987
1122,10/23/1985,8,,1984_1987
1123,10/24/1985,8,,1984_1987
1124,10/25/1985,8,,1984_1987
1125,10/26/1985,8,,1984_1987
1126,10/27/1985,8,,1984_1987
1127,10/28/1985,8,,1984_1987
1128,10/29/1985,8,,1984_1987
1129,10/30/1985,8,,1984_1987
1130,10/31/1985,8,,1984_1987
1131,11/1/1985,8,,1984_1987
1132,11/2/1985,8,,1984_1987
1133,11/3/1985,8,,1984_1987
1134,11/4/1985,8,,1984_1987
1135,11/5/1985,8,,1984_1987
1136,11/6/1985,8,,1984_1987
1137,11/7/1985,8,,1984_1987
1138,11/8/1985,8,,1984_1987
1139,11/9/1985,8,,1984_1987
1140,11/10/1985,8,,1984_1987
1141,11/11/1985,8,,1984_1987
1142,11/12/1985,8,,1984_1987
1143,11/13/1985,8,,1984_1987
1144,11/14/1985,8,,1984_1987
1145,11/15/1985,8,,1984_1987
1146,11/16/1985,8,,1984_1987
1147,11/17/1985,8,,1984_1987
1148,11/18/1985,8,,1984_1987
1149,11/19/1985,8,,1984_1987
1150,11/20/1985,8,,1984_1987
1151,11/21/1985,8,,1984_1987
1152,11/22/1985,8,,1984_1987
1153,11/23/1985,8,,1984_1987
1154,11/24/1985,8,,1984_1987
1155,11/25/1985,8,,1984_1987
1156,11/26/1985,8,,1984_1987
1157,11/27/1985,8,,1984_1987
1158,11/28/1985,8,,1984_1987
1159,11/29/1985,8,,1984_1987
1160,11/30/1985,8,,1984_1987
1161,12/1/1985,8,,1984_1987
1162,12/2/1985,8,,1984_1987
1163,12/3/1985,8,,1984_1987
1164,12/4/1985,8,,1984_1987
1165,12/5/1985,8,,1984_1987
1166,12/6/1985,8,,1984_1987
1167,12/7/1985,8,,1984_1987
1168,12/8/1985,8,,1984_1987
1169,12/9/1985,8,,1984_1987
1170,12/10/1985,8,,1984_1987
1171,12/11/1985,8,,1984_1987
1172,12/12/1985,8,,1984_1987
1173,12/13/1985,8,,1984_1987
1174,12/14/1985,8,,1984_1987
1175,12/15/1985,8,,1984_1987
1176,12/16/1985,8,,1984_1987
1177,12/17/1985,8,,1984_1987
1178,12/18/1985,7.75,,1984_1987
1179,12/19/1985,7.75,,1984_1987
1180,12/20/1985,7.75,,1984_1987
1181,12/21/1985,7.75,,1984_1987
1182,12/22/1985,7.75,,1984_1987
1183,12/23/1985,7.75,,1984_1987
1184,12/24/1985,7.75,,1984_1987
1185,12/25/1985,7.75,,1984_1987
1186,12/26/1985,7.75,,1984_1987
1187,12/27/1985,7.75,,1984_1987
1188,12/28/1985,7.75,,1984_1987
1189,12/29/1985,7.75,,1984_1987
1190,12/30/1985,7.75,,1984_1987
1191,12/31/1985,7.75,,1984_1987
1192,1/1/1986,7.75,,1984_1987
1193,1/2/1986,7.75,,1984_1987
1194,1/3/1986,7.75,,1984_1987
1195,1/4/1986,7.75,,1984_1987
1196,1/5/1986,7.75,,1984_1987
1197,1/6/1986,7.75,,1984_1987
1198,1/7/1986,7.75,,1984_1987
1199,1/8/1986,7.75,,1984_1987
1200,1/9/1986,7.75,,1984_1987
1201,1/10/1986,7.75,,1984_1987
1202,1/11/1986,7.75,,1984_1987
1203,1/12/1986,7.75,,1984_1987
1204,1/13/1986,7.75,,1984_1987
1205,1/14/1986,7.75,,1984_1987
1206,1/15/1986,7.75,,1984_1987
1207,1/16/1986,7.75,,1984_1987
1208,1/17/1986,7.75,,1984_1987
1209,1/18/1986,7.75,,1984_1987
1210,1/19/1986,7.75,,1984_1987
1211,1/20/1986,7.75,,1984_1987
1212,1/21/1986,7.75,,1984_1987
1213,1/22/1986,7.75,,1984_1987
1214,1/23/1986,7.75,,1984_1987
1215,1/24/1986,7.75,,1984_1987
1216,1/25/1986,7.75,,1984_1987
1217,1/26/1986,7.75,,1984_1987
1218,1/27/1986,7.75,,1984_1987
1219,1/28/1986,7.75,,1984_1987
1220,1/29/1986,7.75,,1984_1987
1221,1/30/1986,7.75,,1984_1987
1222,1/31/1986,7.75,,1984_1987
1223,2/1/1986,7.75,,1984_1987
1224,2/2/1986,7.75,,1984_1987
1225,2/3/1986,7.75,,1984_1987
1226,2/4/1986,7.75,,1984_1987
1227,2/5/1986,7.75,,1984_1987
1228,2/6/1986,7.75,,1984_1987
1229,2/7/1986,7.75,,1984_1987
1230,2/8/1986,7.75,,1984_1987
1231,2/9/1986,7.75,,1984_1987
1232,2/10/1986,7.75,,1984_1987
1233,2/11/1986,7.75,,1984_1987
1234,2/12/1986,7.75,,1984_1987
1235,2/13/1986,7.75,,1984_1987
1236,2/14/1986,7.75,,1984_1987
1237,2/15/1986,7.75,,1984_1987
1238,2/16/1986,7.75,,1984_1987
1239,2/17/1986,7.75,,1984_1987
1240,2/18/1986,7.75,,1984_1987
1241,2/19/1986,7.75,,1984_1987
1242,2/20/1986,7.75,,1984_1987
1243,2/21/1986,7.75,,1984_1987
1244,2/22/1986,7.75,,1984_1987
1245,2/23/1986,7.75,,1984_1987
1246,2/24/1986,7.75,,1984_1987
1247,2/25/1986,7.75,,1984_1987
1248,2/26/1986,7.75,,1984_1987
1249,2/27/1986,7.75,,1984_1987
1250,2/28/1986,7.75,,1984_1987
1251,3/1/1986,7.75,,1984_1987
1252,3/2/1986,7.75,,1984_1987
1253,3/3/1986,7.75,,1984_1987
1254,3/4/1986,7.75,,1984_1987
1255,3/5/1986,7.75,,1984_1987
1256,3/6/1986,7.75,,1984_1987
1257,3/7/1986,7.25,,1984_1987
1258,3/8/1986,7.25,,1984_1987
1259,3/9/1986,7.25,,1984_1987
1260,3/10/1986,7.25,,1984_1987
1261,3/11/1986,7.25,,1984_1987
1262,3/12/1986,7.25,,1984_1987
1263,3/13/1986,7.25,,1984_1987
1264,3/14/1986,7.25,,1984_1987
1265,3/15/1986,7.25,,1984_1987
1266,3/16/1986,7.25,,1984_1987
1267,3/17/1986,7.25,,1984_1987
1268,3/18/1986,7.25,,1984_1987
1269,3/19/1986,7.25,,1984_1987
1270,3/20/1986,7.25,,1984_1987
1271,3/21/1986,7.25,,1984_1987
1272,3/22/1986,7.25,,1984_1987
1273,3/23/1986,7.25,,1984_1987
1274,3/24/1986,7.25,,1984_1987
1275,3/25/1986,7.25,,1984_1987
1276,3/26/1986,7.25,,1984_1987
1277,3/27/1986,7.25,,1984_1987
1278,3/28/1986,7.25,,1984_1987
1279,3/29/1986,7.25,,1984_1987
1280,3/30/1986,7.25,,1984_1987
1281,3/31/1986,7.25,,1984_1987
1282,4/1/1986,7.25,,1984_1987
1283,4/2/1986,7.3125,,1984_1987
1284,4/3/1986,7.3125,,1984_1987
1285,4/4/1986,7.3125,,1984_1987
1286,4/5/1986,7.3125,,1984_1987
1287,4/6/1986,7.3125,,1984_1987
1288,4/7/1986,7.3125,,1984_1987
1289,4/8/1986,7.3125,,1984_1987
1290,4/9/1986,7.3125,,1984_1987
1291,4/10/1986,7.3125,,1984_1987
1292,4/11/1986,7.3125,,1984_1987
1293,4/12/1986,7.3125,,1984_1987
1294,4/13/1986,7.3125,,1984_1987
1295,4/14/1986,7.3125,,1984_1987
1296,4/15/1986,7.3125,,1984_1987
1297,4/16/1986,7.3125,,1984_1987
1298,4/17/1986,7.3125,,1984_1987
1299,4/18/1986,7.3125,,1984_1987
1300,4/19/1986,7.3125,,1984_1987
1301,4/20/1986,7.3125,,1984_1987
1302,4/21/1986,6.75,,1984_1987
1303,4/22/1986,6.75,,1984_1987
1304,4/23/1986,6.75,,1984_1987
1305,4/24/1986,6.75,,1984_1987
1306,4/25/1986,6.75,,1984_1987
1307,4/26/1986,6.75,,1984_1987
1308,4/27/1986,6.75,,1984_1987
1309,4/28/1986,6.75,,1984_1987
1310,4/29/1986,6.75,,1984_1987
1311,4/30/1986,6.75,,1984_1987
1312,5/1/1986,6.75,,1984_1987
1313,5/2/1986,6.75,,1984_1987
1314,5/3/1986,6.75,,1984_1987
1315,5/4/1986,6.75,,1984_1987
1316,5/5/1986,6.75,,1984_1987
1317,5/6/1986,6.75,,1984_1987
1318,5/7/1986,6.75,,1984_1987
1319,5/8/1986,6.75,,1984_1987
1320,5/9/1986,6.75,,1984_1987
1321,5/10/1986,6.75,,1984_1987
1322,5/11/1986,6.75,,1984_1987
1323,5/12/1986,6.75,,1984_1987
1324,5/13/1986,6.75,,1984_1987
1325,5/14/1986,6.75,,1984_1987
1326,5/15/1986,6.75,,1984_1987
1327,5/16/1986,6.75,,1984_1987
1328,5/17/1986,6.75,,1984_1987
1329,5/18/1986,6.75,,1984_1987
1330,5/19/1986,6.75,,1984_1987
1331,5/20/1986,6.75,,1984_1987
1332,5/21/1986,6.75,,1984_1987
1333,5/22/1986,6.8125,,1984_1987
1334,5/23/1986,6.8125,,1984_1987
1335,5/24/1986,6.8125,,1984_1987
1336,5/25/1986,6.8125,,1984_1987
1337,5/26/1986,6.8125,,1984_1987
1338,5/27/1986,6.8125,,1984_1987
1339,5/28/1986,6.8125,,1984_1987
1340,5/29/1986,6.8125,,1984_1987
1341,5/30/1986,6.8125,,1984_1987
1342,5/31/1986,6.8125,,1984_1987
1343,6/1/1986,6.8125,,1984_1987
1344,6/2/1986,6.8125,,1984_1987
1345,6/3/1986,6.8125,,1984_1987
1346,6/4/1986,6.8125,,1984_1987
1347,6/5/1986,6.875,,1984_1987
1348,6/6/1986,6.875,,1984_1987
1349,6/7/1986,6.875,,1984_1987
1350,6/8/1986,6.875,,1984_1987
1351,6/9/1986,6.875,,1984_1987
1352,6/10/1986,6.875,,1984_1987
1353,6/11/1986,6.875,,1984_1987
1354,6/12/1986,6.875,,1984_1987
1355,6/13/1986,6.875,,1984_1987
1356,6/14/1986,6.875,,1984_1987
1357,6/15/1986,6.875,,1984_1987
1358,6/16/1986,6.875,,1984_1987
1359,6/17/1986,6.875,,1984_1987
1360,6/18/1986,6.875,,1984_1987
1361,6/19/1986,6.875,,1984_1987
1362,6/20/1986,6.875,,1984_1987
1363,6/21/1986,6.875,,1984_1987
1364,6/22/1986,6.875,,1984_1987
1365,6/23/1986,6.875,,1984_1987
1366,6/24/1986,6.875,,1984_1987
1367,6/25/1986,6.875,,1984_1987
1368,6/26/1986,6.875,,1984_1987
1369,6/27/1986,6.875,,1984_1987
1370,6/28/1986,6.875,,1984_1987
1371,6/29/1986,6.875,,1984_1987
1372,6/30/1986,6.875,,1984_1987
1373,7/1/1986,6.875,,1984_1987
1374,7/2/1986,6.875,,1984_1987
1375,7/3/1986,6.875,,1984_1987
1376,7/4/1986,6.875,,1984_1987
1377,7/5/1986,6.875,,1984_1987
1378,7/6/1986,6.875,,1984_1987
1379,7/7/1986,6.875,,1984_1987
1380,7/8/1986,6.875,,1984_1987
1381,7/9/1986,6.875,,1984_1987
1382,7/10/1986,6.875,,1984_1987
1383,7/11/1986,6.375,,1984_1987
1384,7/12/1986,6.375,,1984_1987
1385,7/13/1986,6.375,,1984_1987
1386,7/14/1986,6.375,,1984_1987
1387,7/15/1986,6.375,,1984_1987
1388,7/16/1986,6.375,,1984_1987
1389,7/17/1986,6.375,,1984_1987
1390,7/18/1986,6.375,,1984_1987
1391,7/19/1986,6.375,,1984_1987
